,Compound,Negative,Neutral,Positive,Source,Tweet Date,Tweet Text,Tweets Ago
415,-0.2023,0.083,0.083,0.0,@nytimes,2018-07-02 01:52:20,RT @nytimes: Immigrant families are being charged thousands of dollars in airfare to get children out of federally contracted migrant shelt…,17
416,0.5574,0.0,0.0,0.194,@nytimes,2018-07-02 01:52:19,RT @TomFitton: More anti-Catholic calumny from liberals and @NYtimes targeting potential @RealDonaldTrump Supreme Court nominee. https://t.…,18
417,-0.2023,0.083,0.083,0.0,@nytimes,2018-07-02 01:52:19,RT @nytimes: Immigrant families are being charged thousands of dollars in airfare to get children out of federally contracted migrant shelt…,19
418,0.34,0.0,0.0,0.103,@nytimes,2018-07-02 01:52:17,RT @nytimes: A South Carolina woman has been nicknamed Pool Patrol Paula after a widely shared video showed her accosting a black boy and h…,20
419,0.34,0.0,0.0,0.103,@nytimes,2018-07-02 01:52:16,RT @nytimes: A South Carolina woman has been nicknamed Pool Patrol Paula after a widely shared video showed her accosting a black boy and h…,21
420,0.0,0.0,0.0,0.0,@nytimes,2018-07-02 01:52:16,"RT @vurnt22: When Alien came out, the ONLY NYC newspaper that got it right in it’s initial review was The Soho Weekly News.   Both @nytimes…",22
421,0.3657,0.081,0.081,0.164,@nytimes,2018-07-02 01:52:14,"RT @cindi_leive: One in four American women has had an abortion. I’m one of them, though like many I never said so publicly. No time like t…",23
422,0.4404,0.0,0.0,0.146,@nytimes,2018-07-02 01:52:12,@MrJonCryer @nytimes They have sacrificed their morals in pursuit of a divide &amp; profit business model.  Will never… https://t.co/jIigr0APMc,24
423,-0.9201,0.402,0.402,0.0,@nytimes,2018-07-02 01:52:12,"RT @SheriffClarke: Oh REALLY?
And LYING LIB MEDIA whines about @realDonaldTrump calling them FAKE NEWS? CRYBULLIES. I said give the story 2…",25
424,0.34,0.0,0.0,0.103,@nytimes,2018-07-02 01:52:10,RT @nytimes: A South Carolina woman has been nicknamed Pool Patrol Paula after a widely shared video showed her accosting a black boy and h…,26
425,-0.9201,0.402,0.402,0.0,@nytimes,2018-07-02 01:52:10,"RT @SheriffClarke: Oh REALLY?
And LYING LIB MEDIA whines about @realDonaldTrump calling them FAKE NEWS? CRYBULLIES. I said give the story 2…",27
426,-0.6155,0.309,0.309,0.0,@nytimes,2018-07-02 01:52:09,@nytimes WHAT IS WITH THESE WHITE WOMEN ATTACKING BLACK PEOPLE!?,28
427,-0.2023,0.083,0.083,0.0,@nytimes,2018-07-02 01:52:08,RT @nytimes: Immigrant families are being charged thousands of dollars in airfare to get children out of federally contracted migrant shelt…,29
428,0.34,0.0,0.0,0.103,@nytimes,2018-07-02 01:52:07,RT @nytimes: A South Carolina woman has been nicknamed Pool Patrol Paula after a widely shared video showed her accosting a black boy and h…,30
429,0.0,0.0,0.0,0.0,@nytimes,2018-07-02 01:52:07,RT @nature_kansas: Kansas farmers Darin &amp; Nancy Williams have shifted their focus to soil health. See for yourself at their Farm Field Day…,31
430,0.0,0.0,0.0,0.0,@nytimes,2018-07-02 01:52:04,@100FrogLegs @nytimes What part of these practices were implemented during the obama administration don’t you under… https://t.co/bhRovdnqJ4,32
431,-0.2023,0.083,0.083,0.0,@nytimes,2018-07-02 01:52:04,RT @nytimes: Immigrant families are being charged thousands of dollars in airfare to get children out of federally contracted migrant shelt…,33
432,-0.9201,0.402,0.402,0.0,@nytimes,2018-07-02 01:52:02,"RT @SheriffClarke: Oh REALLY?
And LYING LIB MEDIA whines about @realDonaldTrump calling them FAKE NEWS? CRYBULLIES. I said give the story 2…",34
433,-0.2023,0.083,0.083,0.0,@nytimes,2018-07-02 01:52:01,RT @nytimes: Immigrant families are being charged thousands of dollars in airfare to get children out of federally contracted migrant shelt…,35
434,0.5574,0.0,0.0,0.194,@nytimes,2018-07-02 01:52:00,RT @TomFitton: More anti-Catholic calumny from liberals and @NYtimes targeting potential @RealDonaldTrump Supreme Court nominee. https://t.…,36
435,-0.2023,0.083,0.083,0.0,@nytimes,2018-07-02 01:52:00,RT @nytimes: Immigrant families are being charged thousands of dollars in airfare to get children out of federally contracted migrant shelt…,37
436,0.0772,0.0,0.0,0.067,@nytimes,2018-07-02 01:52:00,@ThotVladimir @nytimes If @RealDonaldTrump has a burning sensation when he makes #Peetapes he might want to get that looked at.,38
437,0.0,0.0,0.0,0.0,@nytimes,2018-07-02 01:51:58,Dave Eggers: A Cultural Vacuum in Trump’s White House   via @NYTimes 🖼 https://t.co/y09fVbx5Og,39
438,0.34,0.0,0.0,0.103,@nytimes,2018-07-02 01:51:57,RT @nytimes: A South Carolina woman has been nicknamed Pool Patrol Paula after a widely shared video showed her accosting a black boy and h…,40
439,-0.7351,0.22,0.22,0.0,@nytimes,2018-07-02 01:51:57,"RT @Goss30Goss: Why is the @nytimes , @washingtonpost , &amp; @cnn scared to call Trump a blatant liar? I think we are way past the point of no…",41
440,0.0,0.0,0.0,0.0,@nytimes,2018-07-02 01:51:54,@RickGar93132617 @BrianMi19324663 @Tdaen1 @Maestro4excess @FieldGeorge @The_ben_daniels @fubaglady @MrBrigh21239717… https://t.co/cPRX7jAo38,42
441,-0.9201,0.402,0.402,0.0,@nytimes,2018-07-02 01:51:52,"RT @SheriffClarke: Oh REALLY?
And LYING LIB MEDIA whines about @realDonaldTrump calling them FAKE NEWS? CRYBULLIES. I said give the story 2…",43
442,0.0,0.0,0.0,0.0,@nytimes,2018-07-02 01:51:49,RT @nytimes: LeBron James Heading West in Deal With Lakers https://t.co/30Po9MOsHX,44
443,0.0,0.0,0.0,0.0,@nytimes,2018-07-02 01:51:47,RT @nytimes: Man Faces Arson Charge in Connection With Colorado Wildfire https://t.co/a0EeYt2GkA,45
444,-0.2023,0.083,0.083,0.0,@nytimes,2018-07-02 01:51:45,RT @nytimes: Immigrant families are being charged thousands of dollars in airfare to get children out of federally contracted migrant shelt…,46
445,-0.4215,0.123,0.123,0.0,@nytimes,2018-07-02 01:51:45,"RT @RickOhioImBack: 72% Of AMERICANS 

Say #MSM lies and fabricates the story 

If U #Remove #California and #NewYork 

From the poll 

It…",47
446,-0.2023,0.083,0.083,0.0,@nytimes,2018-07-02 01:51:44,RT @nytimes: Immigrant families are being charged thousands of dollars in airfare to get children out of federally contracted migrant shelt…,48
447,-0.7476,0.329,0.329,0.0,@nytimes,2018-07-02 01:51:44,"RT @katlovesflowers: @ProfDeutsch @nytimes Inadvisedly?How about inhumanly, cruelly, possibly criminally? You're worried about footing the…",49
448,-0.5267,0.221,0.221,0.0,@nytimes,2018-07-02 01:51:40,Criminal Groups Seek to Decide Outcome in Many Mexican Races   via @NYTimes. https://t.co/TOMmIKAzl2,50
449,-0.0258,0.107,0.107,0.103,@nytimes,2018-07-02 01:51:40,"RT @LipmanTweets: Dear @nytimes, unless you're sitting on a poll that nobody knows about, you have a glaring error in your a1 hed. I think…",51
450,-0.5267,0.531,0.531,0.0,@nytimes,2018-07-02 01:51:38,@nytimes She’s disgraceful. Disgusting.,52
451,-0.9201,0.402,0.402,0.0,@nytimes,2018-07-02 01:51:37,"RT @SheriffClarke: Oh REALLY?
And LYING LIB MEDIA whines about @realDonaldTrump calling them FAKE NEWS? CRYBULLIES. I said give the story 2…",53
452,-0.1689,0.073,0.073,0.0,@nytimes,2018-07-02 01:51:33,"RT @ProfDeutsch: @nytimes This is unconscionable. Our government took them (inadvisedly), so we should pay to give them back. I'm not thril…",54
453,0.0,0.0,0.0,0.0,@nytimes,2018-07-02 01:51:32,RT @nytimes: LeBron James Heading West in Deal With Lakers https://t.co/30Po9MOsHX,55
454,-0.2023,0.083,0.083,0.0,@nytimes,2018-07-02 01:51:31,RT @nytimes: Immigrant families are being charged thousands of dollars in airfare to get children out of federally contracted migrant shelt…,56
455,0.0,0.0,0.0,0.0,@nytimes,2018-07-02 01:51:31,@IAmJamesTheBond @emmevilla @SpiritTheWolf26 @francescatotolo @andreapalladino @Corriere @nytimes @lucabattanta… https://t.co/ZHRqTsajWl,57
456,0.7096,0.0,0.0,0.269,@nytimes,2018-07-02 01:51:30,@Delavegalaw Yes. We must be aware that @nytimes is quite often NOT our friend these days. Just saying.,58
457,0.2263,0.077,0.077,0.113,@nytimes,2018-07-02 01:51:29,"RT @krsratan: @ANI So it's proved now, women safety and women empowerment just limited to Bahus and to break families @MinistryWCD @rajnath…",59
458,0.34,0.0,0.0,0.103,@nytimes,2018-07-02 01:51:27,RT @nytimes: A South Carolina woman has been nicknamed Pool Patrol Paula after a widely shared video showed her accosting a black boy and h…,60
459,0.0,0.0,0.0,0.0,@nytimes,2018-07-02 01:51:26,@nytimes Let em hang I say 🧐,61
460,0.0,0.0,0.0,0.0,@nytimes,2018-07-02 01:51:23,RT @aquawilki: @SheriffClarke @realDonaldTrump @CNN @MSNBC @washingtonpost @nytimes  https://t.co/dd96l7M0PB,62
461,0.0,0.0,0.0,0.0,@nytimes,2018-07-02 01:51:23,Alexandria Ocasio-Cortez Emerges as a Political Star   via @NYTimes ⁦@IdahoBones⁩  https://t.co/b0TIu0D4DN,63
462,0.34,0.0,0.0,0.103,@nytimes,2018-07-02 01:51:22,RT @nytimes: A South Carolina woman has been nicknamed Pool Patrol Paula after a widely shared video showed her accosting a black boy and h…,64
463,-0.9201,0.402,0.402,0.0,@nytimes,2018-07-02 01:51:22,"RT @SheriffClarke: Oh REALLY?
And LYING LIB MEDIA whines about @realDonaldTrump calling them FAKE NEWS? CRYBULLIES. I said give the story 2…",65
464,0.0,0.0,0.0,0.0,@nytimes,2018-07-02 01:51:20,@don_sasso @parkerj2011 @Thedarkamerica @cubbyrizzo @GeekTrader @juanrive @thebooyabandit @TuckerCarlson @nbc… https://t.co/S0OX0iAxMl,66
465,0.34,0.0,0.0,0.194,@nytimes,2018-07-02 01:51:20,"The Disney-Fox Deal Sails Through, a Bit Too Easily   via @NYTimes https://t.co/UMsbZwcdor",67
466,0.3612,0.0,0.0,0.294,@nytimes,2018-07-02 01:51:20,"@cindi_leive @nytimes One million times, thank you.",68
467,-0.2023,0.083,0.083,0.0,@nytimes,2018-07-02 01:51:19,RT @nytimes: Immigrant families are being charged thousands of dollars in airfare to get children out of federally contracted migrant shelt…,69
468,0.0,0.0,0.0,0.0,@nytimes,2018-07-02 01:51:19,RT @creatrixtiara: @joesh @DavidWitz @me9216 @nytimes @SenJeffMerkley @SenSchumer @SenateDems @HouseDemocrats #grabyourwallet is the tag yo…,70
469,0.6808,0.0,0.0,0.259,@nytimes,2018-07-02 01:51:17,"Local Girl Makes Good, via @nytimes ⁦@NancyPelosi⁩ ⁦@SenSchumer⁩ “Republican Party just had one of their youngest s… https://t.co/I6x4hR7az2",71
470,0.0,0.0,0.0,0.0,@nytimes,2018-07-02 01:51:14,"RT @shomaristone: Neighbor Calls Police on a 12 Year Old Boy Mowing the Grass.
“If they would have been four white children, the police wou…",72
471,-0.2023,0.083,0.083,0.0,@nytimes,2018-07-02 01:51:14,RT @nytimes: Immigrant families are being charged thousands of dollars in airfare to get children out of federally contracted migrant shelt…,73
472,0.6705,0.0,0.0,0.234,@nytimes,2018-07-02 01:51:14,"RT @nytimes: Senator Susan Collins, a moderate Maine Republican whose vote could prove decisive in filling the Supreme Court’s vacant seat,…",74
473,0.4019,0.0,0.0,0.172,@nytimes,2018-07-02 01:51:12,RT @joesh: @DavidWitz @me9216 @nytimes @SenJeffMerkley @SenSchumer @SenateDems @HouseDemocrats I wish I'd tagged it #boycottTrumpProfiteers…,75
474,-0.6166,0.366,0.366,0.0,@nytimes,2018-07-02 01:51:08,@dmooresb @SheriffClarke @realDonaldTrump @CNN @MSNBC @washingtonpost @nytimes SICK,76
475,-0.2023,0.083,0.083,0.0,@nytimes,2018-07-02 01:51:08,RT @nytimes: Immigrant families are being charged thousands of dollars in airfare to get children out of federally contracted migrant shelt…,77
476,0.0,0.0,0.0,0.0,@nytimes,2018-07-02 01:51:08,@nytimes 😡😡😡😡,78
477,-0.128,0.197,0.197,0.134,@nytimes,2018-07-02 01:51:08,@samanthalent @nytimes @mirjordan No parent/family member should ever have to go into debt to save a kid from deten… https://t.co/MLmPiPdbsZ,79
478,0.34,0.0,0.0,0.103,@nytimes,2018-07-02 01:51:07,RT @nytimes: A South Carolina woman has been nicknamed Pool Patrol Paula after a widely shared video showed her accosting a black boy and h…,80
479,0.34,0.0,0.0,0.103,@nytimes,2018-07-02 01:51:07,RT @nytimes: A South Carolina woman has been nicknamed Pool Patrol Paula after a widely shared video showed her accosting a black boy and h…,81
480,-0.9201,0.402,0.402,0.0,@nytimes,2018-07-02 01:51:05,"RT @SheriffClarke: Oh REALLY?
And LYING LIB MEDIA whines about @realDonaldTrump calling them FAKE NEWS? CRYBULLIES. I said give the story 2…",82
481,-0.3182,0.126,0.126,0.0,@nytimes,2018-07-02 01:51:03,RT @joesh: @DavidWitz @me9216 @nytimes @SenJeffMerkley @SenSchumer @SenateDems @HouseDemocrats I think we need a boycott list for any compa…,83
482,0.34,0.0,0.0,0.103,@nytimes,2018-07-02 01:51:03,RT @nytimes: A South Carolina woman has been nicknamed Pool Patrol Paula after a widely shared video showed her accosting a black boy and h…,84
483,-0.3182,0.126,0.126,0.0,@nytimes,2018-07-02 01:51:02,RT @joesh: @DavidWitz @me9216 @nytimes @SenJeffMerkley @SenSchumer @SenateDems @HouseDemocrats I think we need a boycott list for any compa…,85
484,0.6633,0.0,0.0,0.295,@nytimes,2018-07-02 01:51:01,"@JoshMayhugh1 @nytimes #FAKEOUTRAGE  400,000 Americans and LEGAL immigrants in foster care. Souless hypocrites. DJT… https://t.co/cv6wMIQIWM",86
485,0.5719,0.0,0.0,0.209,@nytimes,2018-07-02 01:50:58,RT @DavidWitz: @me9216 @nytimes @SenJeffMerkley @SenSchumer @SenateDems @HouseDemocrats A company named Geo apparently won the incarceratio…,87
486,-0.2023,0.083,0.083,0.0,@nytimes,2018-07-02 01:50:57,RT @nytimes: Immigrant families are being charged thousands of dollars in airfare to get children out of federally contracted migrant shelt…,88
487,0.5574,0.0,0.0,0.194,@nytimes,2018-07-02 01:50:56,RT @TomFitton: More anti-Catholic calumny from liberals and @NYtimes targeting potential @RealDonaldTrump Supreme Court nominee. https://t.…,89
488,-0.6249,0.804,0.804,0.0,@nytimes,2018-07-02 01:50:56,@nytimes Vile,90
489,-0.6597,0.288,0.288,0.112,@nytimes,2018-07-02 01:50:52,RT @nytimes: The United States Senate’s 3 black members introduced a bill that would make lynching a federal hate crime. https://t.co/7RWbn…,91
490,-0.8359,0.344,0.344,0.0,@nytimes,2018-07-02 01:50:52,RT @me9216: @nytimes IS THERE NO END TO THE SUFFERING WE ARE IMPOSING ON THESE FAMILIES? @SenJeffMerkley @SenSchumer @SenateDems @HouseDemo…,92
491,0.0,0.0,0.0,0.0,@nytimes,2018-07-02 01:50:51,"RT @EnemigoELA: $9,197 ese el monto del cheque de liquidación de las vacaciones regulares de @CarmenYulinCruz para el año fiscal 2018.

Ade…",93
492,-0.25,0.158,0.158,0.115,@nytimes,2018-07-02 01:50:51,RT @PolitiSearch: Trump’s ‘Purple’ Family Values   via @NYTimes *Class is something one can’t buy however hate IS taught‼️#resist  https://…,94
493,0.34,0.0,0.0,0.103,@nytimes,2018-07-02 01:50:51,RT @nytimes: A South Carolina woman has been nicknamed Pool Patrol Paula after a widely shared video showed her accosting a black boy and h…,95
494,0.0,0.0,0.0,0.0,@nytimes,2018-07-02 01:50:51,"RT @EnemigoELA: $9,197 ese el monto del cheque de liquidación de las vacaciones regulares de @CarmenYulinCruz para el año fiscal 2018.

Ade…",96
495,0.5574,0.0,0.0,0.194,@nytimes,2018-07-02 01:50:50,RT @TomFitton: More anti-Catholic calumny from liberals and @NYtimes targeting potential @RealDonaldTrump Supreme Court nominee. https://t.…,97
496,0.34,0.0,0.0,0.103,@nytimes,2018-07-02 01:50:50,RT @nytimes: A South Carolina woman has been nicknamed Pool Patrol Paula after a widely shared video showed her accosting a black boy and h…,98
497,0.0,0.0,0.0,0.0,@nytimes,2018-07-02 01:50:50,@parkerj2011 @D1sambiguation @Thedarkamerica @cubbyrizzo @GeekTrader @juanrive @thebooyabandit @TuckerCarlson @nbc… https://t.co/uvzIw5sP4J,99
498,0.5574,0.0,0.0,0.194,@nytimes,2018-07-02 01:50:49,RT @TomFitton: More anti-Catholic calumny from liberals and @NYtimes targeting potential @RealDonaldTrump Supreme Court nominee. https://t.…,100
